,dsstox_substance_id,med,mad,ntst,nhit,burstpct,used_in_global_mad_calc,global_mad,cyto_pt,cyto_pt_um,lower_bnd_um
3435,DTXSID3047504,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3436,DTXSID3047508,1.5415964788273109,0.01619380467536413,71.0,4.0,0.056338028169014086,True,0.1765603253086648,1.5415964788273109,34.80138105772811,10.278163049225219
3437,DTXSID3047552,,,71.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3438,DTXSID3047554,1.8152740720266083,0.06644850979286923,71.0,8.0,0.11267605633802817,True,0.1765603253086648,1.8152740720266083,65.35428565477183,19.301590440078837
3439,DTXSID3047556,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3440,DTXSID3047558,,,72.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3441,DTXSID3047631,1.4095430905879893,0.05799028942267543,68.0,3.0,0.04411764705882353,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3442,DTXSID3047633,,,72.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3443,DTXSID3047637,1.6120519104593354,0.13428236872990296,70.0,7.0,0.1,True,0.1765603253086648,1.6120519104593354,40.93095808640657,12.088458796369212
3444,DTXSID3047639,1.5485674900372857,0.0,69.0,1.0,0.014492753623188406,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3445,DTXSID3047681,1.565446978872514,0.04735829386660172,68.0,4.0,0.058823529411764705,True,0.1765603253086648,1.565446978872514,36.76605045635973,10.858404171939943
3446,DTXSID3047683,1.8855115779945488,0.0,68.0,1.0,0.014705882352941176,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3447,DTXSID3047687,1.863254182317193,0.0,69.0,1.0,0.014492753623188406,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3448,DTXSID3047712,-10.0,0.0,67.0,1.0,0.014925373134328358,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3449,DTXSID3047716,1.854265625833256,0.0,71.0,1.0,0.014084507042253521,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3450,DTXSID3047760,1.8065667765477074,0.0028737166975173916,45.0,5.0,0.1111111111111111,True,0.1765603253086648,1.8065667765477074,64.05702672384943,18.918460851429277
3451,DTXSID3047843,1.340003208321813,0.1969020608597671,67.0,11.0,0.16417910447761194,True,0.1765603253086648,1.340003208321813,21.877777859538114,6.46133461261384
3452,DTXSID3047845,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3453,DTXSID3047847,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3454,DTXSID3047849,0.162285823937266,0.3720689683483299,69.0,6.0,0.08695652173913043,True,0.1765603253086648,0.162285823937266,1.453067616076853,0.42914578173817625
3455,DTXSID3047891,1.6753734049179227,0.20007319142206412,69.0,14.0,0.2028985507246377,True,0.1765603253086648,1.6753734049179227,47.355824774282645,13.985964739538147
3456,DTXSID3047893,1.6025735140235624,0.23355237277204818,69.0,50.0,0.7246376811594203,True,0.1765603253086648,1.6025735140235624,40.04732516197681,11.827488599298944
3457,DTXSID3047895,1.5194911884167344,0.18624888270039983,70.0,51.0,0.7285714285714285,True,0.1765603253086648,1.5194911884167344,33.07434013993034,9.768102597418316
3458,DTXSID3047897,1.5683205109871263,0.019132359188398482,70.0,2.0,0.02857142857142857,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3459,DTXSID3047899,1.8574371347466572,0.02217251417411607,70.0,3.0,0.04285714285714286,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3460,DTXSID3047920,0.629518999781345,1.4284806718354526,67.0,6.0,0.08955223880597014,True,0.1765603253086648,0.629518999781345,4.261073247795961,1.258455965666715
3461,DTXSID3047922,1.4802426511564404,0.25993935932286005,69.0,10.0,0.14492753623188406,True,0.1765603253086648,1.4802426511564404,30.216395141948976,8.924043431310967
3462,DTXSID3047924,,,67.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3463,DTXSID3047926,0.7783855748229551,0.44474063626925886,57.0,52.0,0.9122807017543859,True,0.1765603253086648,0.7783855748229551,6.003238185271346,1.772983112055319
3464,DTXSID3047928,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3465,DTXSID3047970,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3466,DTXSID3047972,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3467,DTXSID3047974,1.6960889255441747,0.13926667564773293,67.0,13.0,0.19402985074626866,True,0.1765603253086648,1.6960889255441747,49.66940134257377,14.669251335444162
3468,DTXSID3048310,1.5849189843592324,0.09490592696219788,14.0,4.0,0.2857142857142857,True,0.1765603253086648,1.5849189843592324,38.452004490627154,11.356330114274106
3469,DTXSID3048449,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3470,DTXSID3048520,,,72.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3471,DTXSID3048522,1.0321211609277587,0.309453601189518,69.0,56.0,0.8115942028985508,True,0.1765603253086648,1.0321211609277587,10.767655713925636,3.180095666377963
3472,DTXSID3048574,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3473,DTXSID3048576,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3474,DTXSID3048578,-0.4561765224830753,0.08660322966627454,13.0,6.0,0.46153846153846156,True,0.1765603253086648,-0.4561765224830753,0.3498029579053002,0.10331003331413913
3475,DTXSID3048601,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3476,DTXSID3048603,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3477,DTXSID3048605,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3478,DTXSID3048607,1.5745887129250467,0.03322887466374665,70.0,13.0,0.18571428571428572,True,0.1765603253086648,1.5745887129250467,37.54816459213694,11.08939203409655
3479,DTXSID3048609,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3480,DTXSID3048653,1.1398468448216978,0.36631561146535124,70.0,68.0,0.9714285714285714,True,0.1765603253086648,1.1398468448216978,13.7989755400981,4.075358971476912
3481,DTXSID3048655,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3482,DTXSID3048657,1.2656792205050171,0.2765424209938916,70.0,54.0,0.7714285714285715,True,0.1765603253086648,1.2656792205050171,18.436531532086633,5.445004519637846
3483,DTXSID3048659,1.4505327245239785,0.0687868728453846,70.0,3.0,0.04285714285714286,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3484,DTXSID3048730,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3485,DTXSID3048732,,,67.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3486,DTXSID3048734,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3487,DTXSID3048736,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3488,DTXSID3048738,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3489,DTXSID3048780,1.488411353125412,0.09217152611119657,70.0,7.0,0.1,True,0.1765603253086648,1.488411353125412,30.79011798791437,9.093485470008117
3490,DTXSID3048782,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3491,DTXSID3048784,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3492,DTXSID3048786,0.8495626535952604,0.47229139425408584,68.0,15.0,0.22058823529411764,True,0.1765603253086648,0.8495626535952604,7.072332224886908,2.088726985434835
3493,DTXSID3048788,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3494,DTXSID3048811,1.3613315114988696,0.20428746828547564,68.0,30.0,0.4411764705882353,True,0.1765603253086648,1.3613315114988696,22.979020442760564,6.786573165886623
3495,DTXSID3048813,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3496,DTXSID3048815,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3497,DTXSID3048817,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3498,DTXSID3048819,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3499,DTXSID3048861,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3500,DTXSID3048863,1.3944073421247116,0.2607359480400906,70.0,13.0,0.18571428571428572,True,0.1765603253086648,1.3944073421247116,24.797468207140607,7.323629513960681
3501,DTXSID3048865,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3502,DTXSID3048867,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3503,DTXSID3048869,1.3696917774830093,0.4095574389790745,70.0,11.0,0.15714285714285714,True,0.1765603253086648,1.3696917774830093,23.42565686271018,6.918481780097925
3504,DTXSID3048940,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3505,DTXSID3048942,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3506,DTXSID3048944,-0.825069424339165,2.1420577148024837,66.0,7.0,0.10606060606060606,True,0.1765603253086648,-0.825069424339165,0.14959964937888462,0.04418243017058813
3507,DTXSID3048946,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3508,DTXSID3048948,1.0496956153507637,0.5518336035452838,68.0,53.0,0.7794117647058824,True,0.1765603253086648,1.0496956153507637,11.212323389972926,3.3114228361116247
3509,DTXSID3048990,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3510,DTXSID3048992,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3511,DTXSID3048996,1.349590174944307,0.19291491292329258,13.0,11.0,0.8461538461538461,True,0.1765603253086648,1.349590174944307,22.366095500160842,6.605553266517485
3512,DTXSID3048998,1.2938670684391038,0.19941474704696988,69.0,6.0,0.08695652173913043,True,0.1765603253086648,1.2938670684391038,19.67284038985389,5.810133248243617
3513,DTXSID3049041,1.4707622508596976,0.1279475003066497,65.0,14.0,0.2153846153846154,True,0.1765603253086648,1.4707622508596976,29.56393582387677,8.731347536771365
3514,DTXSID3049043,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3515,DTXSID3049045,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3516,DTXSID3049047,1.3927230380970763,0.19016221384842463,70.0,58.0,0.8285714285714286,True,0.1765603253086648,1.3927230380970763,24.70148358973069,7.295281628963813
3517,DTXSID3049049,1.4139637052340668,0.18990462206685066,66.0,31.0,0.4696969696969697,True,0.1765603253086648,1.4139637052340668,25.939625709726833,7.6609517891889
3518,DTXSID3049201,0.5724663655858395,0.0,70.0,1.0,0.014285714285714285,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3519,DTXSID3049203,1.8480789492996461,0.0033539816939145237,68.0,5.0,0.07352941176470588,True,0.1765603253086648,1.8480789492996461,70.48211849892489,20.816033271354748
3520,DTXSID3049205,1.5750263616106874,0.19708507015857823,69.0,56.0,0.8115942028985508,True,0.1765603253086648,1.5750263616106874,37.586021825557914,11.100572705836212
3521,DTXSID3049207,1.737450767347841,0.07197331826505853,70.0,3.0,0.04285714285714286,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3522,DTXSID3049209,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3523,DTXSID3049251,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3524,DTXSID3049253,1.3332135854675438,0.39125939945953486,65.0,61.0,0.9384615384615385,True,0.1765603253086648,1.3332135854675438,21.53840730397282,6.3611056619747774
3525,DTXSID3049255,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3526,DTXSID3049257,1.6076718082039465,0.3725406673706801,67.0,3.0,0.04477611940298507,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3527,DTXSID3049259,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3528,DTXSID3049330,1.6063709278275362,0.1850763184773996,70.0,2.0,0.02857142857142857,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3529,DTXSID3049332,1.1462743061270766,0.5625324786499326,68.0,28.0,0.4117647058823529,True,0.1765603253086648,1.1462743061270766,14.00471599630014,4.136121903590405
3530,DTXSID3049334,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3531,DTXSID3049336,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3532,DTXSID3049338,1.814155495806922,0.0,70.0,1.0,0.014285714285714285,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3533,DTXSID3049380,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3534,DTXSID3049382,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3535,DTXSID3049384,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3536,DTXSID3049386,1.7183095432814968,0.1373639660249869,69.0,5.0,0.07246376811594203,True,0.1765603253086648,1.7183095432814968,52.27686594732866,15.439334175211323
3537,DTXSID3049388,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3538,DTXSID3049411,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3539,DTXSID3049413,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3540,DTXSID3049415,1.8058018957982114,0.02046479824091042,70.0,5.0,0.07142857142857142,True,0.1765603253086648,1.8058018957982114,63.94430858436182,18.885170924965234
3541,DTXSID3049417,1.4642564481169427,0.253019174912192,68.0,60.0,0.8823529411764706,True,0.1765603253086648,1.4642564481169427,29.12436385487087,8.601525321905317
3542,DTXSID3049419,1.8561503168546403,0.0,70.0,1.0,0.014285714285714285,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3543,DTXSID3049461,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3544,DTXSID3049463,,,67.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3545,DTXSID3049465,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3546,DTXSID3049467,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3547,DTXSID3049469,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3548,DTXSID3049540,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3549,DTXSID3049542,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3550,DTXSID3049544,1.5242300992464595,0.09265491641409954,70.0,3.0,0.04285714285714286,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3551,DTXSID3049546,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3552,DTXSID3049548,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3553,DTXSID3051381,1.5919385607749121,0.014367807922537128,45.0,4.0,0.08888888888888889,True,0.1765603253086648,1.5919385607749121,39.07856078154523,11.54137586596113
3554,DTXSID3051707,1.8354956278202477,0.0,45.0,1.0,0.022222222222222223,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3555,DTXSID3051834,1.7336148103928612,0.2040352872489641,45.0,26.0,0.5777777777777777,True,0.1765603253086648,1.7336148103928612,54.15203856695955,15.993143516801496
3556,DTXSID3051836,1.2580971753464174,0.0,45.0,1.0,0.022222222222222223,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3557,DTXSID3052010,1.771063840245165,0.0,45.0,1.0,0.022222222222222223,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3558,DTXSID3052060,1.8013156854314865,0.11719637794338032,45.0,4.0,0.08888888888888889,True,0.1765603253086648,1.8013156854314865,63.2871713966391,18.691093478730565
3559,DTXSID3052228,1.8237165190692384,0.0,45.0,1.0,0.022222222222222223,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3560,DTXSID3052278,1.63236604259125,0.0,44.0,1.0,0.022727272727272728,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3561,DTXSID3052301,,,45.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3562,DTXSID3052307,,,45.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3563,DTXSID3052309,,,45.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3564,DTXSID3052511,1.8956477115962387,0.0,43.0,1.0,0.023255813953488372,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3565,DTXSID3052567,,,44.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3566,DTXSID3052648,,,45.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3567,DTXSID3057640,,,55.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3568,DTXSID3057642,1.5655530058493672,0.0,54.0,1.0,0.018518518518518517,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3569,DTXSID3057644,1.2500995781998678,0.26577569093241066,54.0,7.0,0.12962962962962962,True,0.1765603253086648,1.2500995781998678,17.78687193633455,5.253135488907214
3570,DTXSID3057646,,,55.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3571,DTXSID3057648,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3572,DTXSID3057690,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3573,DTXSID3057692,1.6839465565900325,0.0,56.0,1.0,0.017857142857142856,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3574,DTXSID3057694,,,53.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3575,DTXSID3057696,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3576,DTXSID3057698,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3577,DTXSID3057721,,,54.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3578,DTXSID3057723,1.5732790955747809,0.012982147941687297,56.0,6.0,0.10714285714285714,True,0.1765603253086648,1.5732790955747809,37.43510844587048,11.056002281456673
3579,DTXSID3057725,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3580,DTXSID3057727,,,55.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3581,DTXSID3057729,,,52.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3582,DTXSID3057771,1.3221555049921165,0.04399520152859298,56.0,4.0,0.07142857142857142,True,0.1765603253086648,1.3221555049921165,20.99691571903738,6.201182732752002
3583,DTXSID3057773,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3584,DTXSID3057775,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3585,DTXSID3057777,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3586,DTXSID3057779,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3587,DTXSID3057800,1.0282375349574686,0.06780857140820955,56.0,4.0,0.07142857142857142,True,0.1765603253086648,1.0282375349574686,10.67179649625693,3.1517848166638145
3588,DTXSID3057802,0.8189727321185586,0.3650824875975058,55.0,25.0,0.45454545454545453,True,0.1765603253086648,0.8189727321185586,6.591325092444674,1.9466674008775233
3589,DTXSID3057804,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3590,DTXSID3057806,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3591,DTXSID3057808,,,55.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3592,DTXSID3057850,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3593,DTXSID3057852,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3594,DTXSID3057854,1.5250954519848645,0.0,56.0,1.0,0.017857142857142856,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3595,DTXSID3057856,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3596,DTXSID3057858,,,56.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3597,DTXSID3059921,0.3676669614886557,0.0,1.0,1.0,1.0,True,0.1765603253086648,0.3676669614886557,2.331669337034767,0.6886300742826527
3598,DTXSID3059927,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3599,DTXSID30622698,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3600,DTXSID30627108,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3601,DTXSID3065586,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3602,DTXSID3066215,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3603,DTXSID30865801,1.570003222570424,0.04743943624374764,3.0,2.0,0.6666666666666666,True,0.1765603253086648,1.570003222570424,37.15379859889424,10.972920852309413
3604,DTXSID30880413,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3605,DTXSID30891564,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3606,DTXSID40108559,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3607,DTXSID4020032,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3608,DTXSID4020038,,,14.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3609,DTXSID4020086,1.5343887245774748,0.18236379398063043,70.0,2.0,0.02857142857142857,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3610,DTXSID4020088,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3611,DTXSID4020113,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3612,DTXSID4020115,0.8794942404208352,0.40959265746466517,14.0,14.0,1.0,True,0.1765603253086648,0.8794942404208352,7.576946843120893,2.237758752726717
3613,DTXSID4020117,1.8261238806031639,0.12676254940556522,70.0,2.0,0.02857142857142857,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3614,DTXSID4020119,1.242587717545244,0.39172600839224203,71.0,21.0,0.29577464788732394,True,0.1765603253086648,1.242587717545244,17.481863203865608,5.163054883239493
3615,DTXSID4020161,1.7772837039143619,0.16875696647230548,73.0,3.0,0.0410958904109589,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3616,DTXSID4020167,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3617,DTXSID4020240,1.6577805400620724,0.1459597390228122,72.0,12.0,0.16666666666666666,True,0.1765603253086648,1.6577805400620724,45.47582013075578,13.430728318678385
3618,DTXSID4020242,0.839113763784327,0.4973526228791073,65.0,65.0,1.0,True,0.1765603253086648,0.839113763784327,6.904206363884296,2.0390730648243345
3619,DTXSID4020244,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3620,DTXSID4020246,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3621,DTXSID4020248,1.7512247338730902,0.21018677358690654,71.0,7.0,0.09859154929577464,True,0.1765603253086648,1.7512247338730902,56.3929396241369,16.654966287703726
3622,DTXSID4020290,1.671002607392897,0.2050068733458429,71.0,2.0,0.028169014084507043,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3623,DTXSID4020292,0.4245853409489984,0.0,73.0,1.0,0.0136986301369863,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3624,DTXSID4020294,1.4902583162748102,0.2628497298683817,57.0,38.0,0.6666666666666666,True,0.1765603253086648,1.4902583162748102,30.92134072167546,9.132240502491578
3625,DTXSID4020296,0.7715155663122057,0.0,66.0,1.0,0.015151515151515152,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3626,DTXSID4020298,,,69.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3627,DTXSID4020321,1.7495936641848249,0.13612376201686285,71.0,10.0,0.14084507042253522,True,0.1765603253086648,1.7495936641848249,56.18154318875514,16.59253293118622
3628,DTXSID4020325,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3629,DTXSID4020327,1.8265811030308063,0.07611258916171143,70.0,5.0,0.07142857142857142,True,0.1765603253086648,1.8265811030308063,67.07815411985912,19.810713946706176
3630,DTXSID4020329,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3631,DTXSID4020371,,,73.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3632,DTXSID4020373,1.5806607793148095,0.2020352521866059,72.0,55.0,0.7638888888888888,True,0.1765603253086648,1.5806607793148095,38.07682950008587,11.245526760856084
3633,DTXSID4020375,1.5935228085399062,0.27448718864545996,72.0,49.0,0.6805555555555556,True,0.1765603253086648,1.5935228085399062,39.22137443100702,11.58355413389792
3634,DTXSID4020379,1.6067532475210236,0.08288492272866857,73.0,15.0,0.2054794520547945,True,0.1765603253086648,1.6067532475210236,40.43460896769814,11.941868143459143
3635,DTXSID4020400,1.6797712372252542,0.0,69.0,1.0,0.014492753623188406,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3636,DTXSID4020402,,,72.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3637,DTXSID4020406,1.539361183684323,0.2828280665223055,69.0,5.0,0.07246376811594203,True,0.1765603253086648,1.539361183684323,34.62272001112218,10.225397690157576
3638,DTXSID40204489,,,1.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3639,DTXSID4020450,1.6786821150980784,0.2283867350715137,73.0,34.0,0.4657534246575342,True,0.1765603253086648,1.6786821150980784,47.71798706353251,14.092924950485415
3640,DTXSID4020452,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3641,DTXSID4020458,1.827666120936729,0.11532579449325395,73.0,9.0,0.1232876712328767,True,0.1765603253086648,1.827666120936729,67.24594807804516,19.86026984387159
3642,DTXSID4020533,,,70.0,0.0,0.0,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3643,DTXSID4020535,0.6681683458902183,0.8337660856470442,60.0,30.0,0.5,True,0.1765603253086648,0.6681683458902183,4.657666039871021,1.3755848053048119
3644,DTXSID4020537,1.7753642660327165,0.16010915279415766,72.0,8.0,0.1111111111111111,True,0.1765603253086648,1.7753642660327165,59.61619668436274,17.606915911760694
3645,DTXSID4020539,1.3410818308582575,0.014895554331092471,69.0,3.0,0.043478260869565216,False,0.1765603253086648,3.0,1000.0,295.33779226105804
3646,DTXSID4020581,1.43688050629937,0.19462978253231816,68.0,8.0,0.11764705882352941,True,0.1765603253086648,1.43688050629937,27.345162359229985,8.076059880195166
